Wavelength	K000100001.asd	K000100002.asd	K000100003.asd	K000100004.asd	K000100005.asd	K000100006.asd	K000200000.asd	K000200001.asd	K000200002.asd	K000200003.asd	K000200004.asd	K000200005.asd	K000300000.asd	K000300001.asd	K000300002.asd	K000300003.asd	K000300004.asd	K000300005.asd	K000400000.asd	K000400001.asd	K000400002.asd	K000400003.asd	K000400004.asd	K000400005.asd	K000500000.asd	K000500001.asd	K000500002.asd	K000500003.asd	K000500004.asd	K000500005.asd	K000600000.asd	K000600001.asd	K000600002.asd	K000600003.asd	K000600004.asd	K000600005.asd	K000700000.asd	K000700001.asd	K000700002.asd	K000700003.asd	K000700004.asd	K000700005.asd	K000800000.asd	K000800001.asd	K000800002.asd	K000800003.asd	K000800004.asd	K000800005.asd	K000900000.asd	K000900001.asd	K000900002.asd	K000900003.asd	K000900004.asd	K000900005.asd	K001000000.asd	K001000001.asd	K001000002.asd	K001000003.asd	K001000004.asd	K001000005.asd
1724	0.16119375394435	0.177618946025126	0.175719310573408	0.18287152676151	0.194033871748928	0.185588161377749	0.222312610124783	0.246691114559183	0.246896056390263	0.238346906296178	0.218897031333355	0.218439359065179	0.229192537828252	0.197715250600602	0.160887381023168	0.195906616747453	0.235719060033324	0.229033441142127	0.278360815560129	0.208002141887049	0.238545833995848	0.159120631940344	0.20424153689485	0.221641879162885	0.231390488089777	0.214222564040858	0.227874693254054	0.190684266930521	0.209421771350177	0.215113583376965	0.246711160599263	0.223304859506769	0.24955863525069	0.205366727078431	0.226701856594603	0.245779851282138	0.27148588171174	0.277798671413687	0.283132437117309	0.231333791813258	0.250214974267787	0.255409291450254	0.260458855288257	0.248590178077246	0.215660987345983	0.247823812616836	0.21610266456407	0.27478865749646	0.284215256899252	0.228684882859018	0.198532358751747	0.175356937390264	0.180478190345625	0.244745687596275	0.201494629290483	0.221487395914959	0.175581468919151	0.202980431505635	0.214484122973342	 0.238383758734177 
1725	0.160837626404946	0.177339406955748	0.175443547021345	0.182618085893231	0.193723880362138	0.185259550097102	0.221967806606539	0.246327245248702	0.246491944236209	0.237977032607232	0.218544228319115	0.218180300990024	0.228714420095881	0.197370254317999	0.160579878252063	0.195559903609328	0.235302089715068	0.228671181136969	0.278066022232364	0.20772444515587	0.238240985773214	0.158848700123991	0.203949772454172	0.221343852570918	0.230983776152763	0.213885078765119	0.227468540431052	0.190342928542895	0.209038538381697	0.214784240682004	0.246297166483305	0.222960762927701	0.249251796888954	0.205118686197588	0.226422396400838	0.245429894122817	0.271146263104219	0.277440201287987	0.28270536767116	0.230971512335493	0.249853982636573	0.255036358306881	0.260056556858637	0.248239632800822	0.215330622386567	0.247470665202809	0.215711954733706	0.274460863530753	0.283918737770647	0.228457050019672	0.198255685208111	0.175081988369249	0.180259869291081	0.244513989199263	0.201252467158422	0.221232080867689	0.175291838537982	0.202614989509822	0.214210807225099	 0.238082369278871 
1726	0.160497151990858	0.17707057902398	0.175177950548114	0.182387352595605	0.193430235810755	0.18493596636909	0.221637496339821	0.245993523651984	0.246104590842533	0.237612191726454	0.218205477987094	0.217912687266159	0.228284845866246	0.19702540965816	0.160255320367155	0.195223334645383	0.234922821600804	0.228314977109076	0.27779108224116	0.207438128421279	0.237944492323372	0.158583927765534	0.203672059937163	0.221057858683028	0.230594389203908	0.213542420340461	0.227113350102505	0.190012556419139	0.2086821506408	0.214451626008638	0.245885457234537	0.222637461835319	0.248945717340426	0.204873734500115	0.226133891025834	0.245075031933398	0.270796592936428	0.277077029712425	0.282310723921622	0.230629008700759	0.249510188353479	0.254663130227036	0.259689826845092	0.247912437039279	0.215011103217924	0.247145900871026	0.215338706403355	0.27413084987189	0.283677437797412	0.228252827494786	0.198019209955743	0.174838262434553	0.180028346927835	0.244273330951184	0.20100729482894	0.22099140533041	0.175015413219851	0.202276965646205	0.213931314797697	 0.237814541537844 
1727	0.160172489013898	0.17681735598929	0.174936134895624	0.1821770140353	0.19313326853413	0.184635951390778	0.221314673339538	0.245668614628339	0.245725620703514	0.2372429727639	0.217869414756916	0.217625182757315	0.227881024023008	0.196699600433705	0.159937857911681	0.194904978974496	0.23456866644421	0.227972953789305	0.277531247179787	0.207144776704162	0.237654935800128	0.158311018872435	0.203409353788934	0.220785160129359	0.230205329673582	0.213201570541212	0.226767228791789	0.189678726434244	0.208348349175908	0.214127255267872	0.245465569638835	0.222319377864779	0.248643641435502	0.204641412049326	0.22583197271203	0.244699729254734	0.270428032088769	0.276688123167632	0.28194019862249	0.230305840074452	0.249185503072901	0.254285865451151	0.259368899548147	0.2475816833832	0.214680672149317	0.246853247341253	0.214979163240858	0.273811580156734	0.283464974040001	0.22807495226678	0.197802630347507	0.174595612463246	0.179785913825738	0.244025675250223	0.200748033263269	0.220759450821501	0.174738001045315	0.201939865865098	0.213654346637973	 0.237553230261441 
1728	0.159854949033556	0.17657375786087	0.174687815303675	0.181968406353502	0.192856143047166	0.184332352480822	0.221019201910105	0.24536826018307	0.245374681943358	0.236909975866611	0.217552992229688	0.217376688292027	0.227503347218277	0.196379147646528	0.159638192220784	0.194593126417815	0.234237816049908	0.227641381468015	0.277279839154203	0.206865637106951	0.237373868240804	0.158069839271552	0.203151241497167	0.220518243492927	0.22984573086894	0.212883360054648	0.226434215729158	0.18937243728462	0.208017142033702	0.213816170288314	0.24507795884775	0.222026026190834	0.248370064281997	0.204418573528372	0.225563979695091	0.244389991033138	0.270113230989827	0.276361881806125	0.28158293982953	0.230000577678804	0.248875192218454	0.253942630156786	0.259043888331215	0.247296738065666	0.214404302649839	0.246574745288825	0.214636896844085	0.273518348588283	0.283267163820993	0.22789456714523	0.197595490879514	0.174371708013573	0.179565875961481	0.243815641736404	0.200523709960741	0.220538391790242	0.174481531457475	0.201633925083094	0.213392858882811	 0.237302323774001 
1729	0.159533460625276	0.17632388899917	0.174431467867121	0.181763756841131	0.192593604470745	0.184012129612986	0.22073177591812	0.245096145778615	0.245035856510781	0.236588787853665	0.217242354939312	0.217154757797694	0.227147568911784	0.196047686539391	0.159320096774571	0.1942769423672	0.233936810203572	0.227304383051949	0.277034734492115	0.206585607755644	0.237098358981336	0.157847170908507	0.202899353722531	0.220250337187646	0.229507186834916	0.212564308323602	0.226135276513778	0.18908266791805	0.20768467807232	0.213500463401792	0.244698369953689	0.221741824062988	0.248109454670021	0.204187866405858	0.22529822841841	0.244110043296169	0.269816110105294	0.276060735253977	0.281232041343457	0.229715619376909	0.248576365704868	0.253606772696114	0.258706788615296	0.247046226512493	0.214158281291921	0.24629665533048	0.214302549805343	0.273228583510077	0.283112618742798	0.227718680801215	0.19740260312853	0.174167830199412	0.17934489035014	0.243622994000657	0.200309246937142	0.220330796265076	0.174235631682948	0.201351809639078	0.213124816584447	 0.237070168804977 
1730	0.15925273886712	0.176107859931408	0.174209551965062	0.181579263751446	0.192344894528833	0.183733258064508	0.220469727544274	0.244823579852565	0.244720178720302	0.236287207636413	0.216963396961203	0.21692611383309	0.226824395812889	0.19575854047271	0.159047482956473	0.194001723508377	0.233635784753641	0.227016757260592	0.276806875018552	0.206320464355494	0.236831699400526	0.157630008124407	0.202658734651124	0.220003194970463	0.229176901496828	0.212274966667538	0.225840403392801	0.188801789686258	0.207389181371419	0.213215544425722	0.244360365400214	0.22148863033452	0.247863399071357	0.2040015213397	0.22507322218355	0.243833127092987	0.269537678254672	0.275780521082691	0.280912639485979	0.229436003978753	0.248307914671656	0.253309437953551	0.258421502732999	0.246795081508061	0.213914279426624	0.246053227979482	0.213993264553575	0.272960573114735	0.282926962850497	0.227552402676326	0.197218100418786	0.173973916647639	0.179146743614074	0.24344141045968	0.200105027027732	0.220123983271396	0.174002887749021	0.201070620612496	0.212893824854462	 0.236854183525978 
1731	0.158998821357302	0.175919921056293	0.174006125124119	0.181405653657577	0.192110214590309	0.183481196073311	0.220243526631239	0.244559286352212	0.24443044251038	0.236023897517194	0.216712612414155	0.216706311387612	0.226534368334428	0.195497886882985	0.158817165015096	0.193746428620549	0.23334592733808	0.226753854493256	0.276597039670908	0.206064610287909	0.236577538427829	0.15743461689081	0.202427785107099	0.219774698843697	0.228869338472307	0.212021715592256	0.225542519977948	0.188533920219527	0.207118527082583	0.212953424889116	0.244053262405687	0.221265113139482	0.247638246195825	0.203844512363994	0.224881550357104	0.243597895166167	0.2693014599748	0.275541545020166	0.280617041748556	0.229169522392687	0.248061941134547	0.253050029404291	0.258169949426253	0.246568806101163	0.213703457370621	0.245847025875355	0.21370852883217	0.272725844713215	0.28272409095447	0.227393020612067	0.197049640313045	0.173784444626444	0.178972584094882	0.243284695068646	0.199925730229587	0.21992190506474	0.173782806404922	0.20079836483707	0.212690819676556	 0.23663452454172 
1732	0.158754274899897	0.175739003622508	0.173806589227384	0.181251847267992	0.191884644509865	0.183233792118878	0.220016881394458	0.244317993956317	0.24416211461515	0.23574645488965	0.21646054817191	0.216502773084308	0.226260299890187	0.195252549867663	0.15859392324477	0.193523530594456	0.233094039661117	0.226526202114395	0.276386788067996	0.205826579006266	0.236328688848024	0.157232211998461	0.202210991108011	0.219549884665443	0.228557990582943	0.211759728910157	0.225272215549846	0.188293577751063	0.206851647050527	0.212703057048594	0.243768388444892	0.221047392590479	0.247440563114306	0.203697724816965	0.224701496064213	0.243361595927347	0.269058740806527	0.275308913380305	0.280349042705058	0.228930372647225	0.247838773664438	0.252795193769525	0.257941499797519	0.24635056824784	0.213489198087911	0.245652437350396	0.213434544663426	0.272496747016717	0.282580110319147	0.227245994513741	0.196879943928707	0.173620340088111	0.178798782986687	0.243138761860076	0.199742894316538	0.219732554477323	0.173581299531493	0.200563433212006	0.212497794293826	 0.236459694386897 
1733	0.158543833546206	0.175580619755349	0.173630635031553	0.181120453757492	0.191667652503972	0.183006242536746	0.219796832931481	0.244091380154498	0.243919141769188	0.235464424160557	0.21622967750006	0.216300302525278	0.226020145648845	0.195034934019016	0.158384643478558	0.193339522847465	0.232859224228338	0.226346687212032	0.276180114139843	0.205606116475049	0.236085280844746	0.157028673509538	0.202005981475836	0.219340561110253	0.22824686162561	0.211499944139949	0.225028390493235	0.188074035782188	0.206608661843569	0.212469704779784	0.243514027187346	0.220848360228753	0.247258909985949	0.203580574920372	0.224550738757751	0.243115285879495	0.268814625155047	0.275097040365756	0.280115421121567	0.22870407852762	0.247650891712906	0.252564626585046	0.257753762336633	0.246140268829761	0.213269931901928	0.24547862016637	0.213177947505487	0.272266875129881	0.282449357412467	0.227109090606177	0.196717614928459	0.173484829701777	0.178632201678539	0.24300290143989	0.199563537362959	0.219554062456737	0.173399369313328	0.200349696237883	0.212332983090403	 0.236339019727693 
1734	0.158311967580031	0.17541058588546	0.173446960200354	0.180987787504627	0.191470627555719	0.182783267052621	0.219596343007451	0.243879681308908	0.24366327550203	0.235207651825282	0.215997269040039	0.21612184575778	0.225774974268902	0.194816401204437	0.158188750945304	0.193153739788385	0.232639317945622	0.226155942816591	0.276002535303258	0.205377453199265	0.2358452977169	0.15683645099118	0.201809464548537	0.219121942631338	0.227960270687489	0.211265308620685	0.224793111945398	0.187845950003885	0.206364008204387	0.212247508372171	0.243277491365554	0.220666533294201	0.247095712800725	0.203461049272945	0.224393089486012	0.242901492734238	0.268597984751165	0.274872777390093	0.27987612770349	0.228495603050144	0.247450304690763	0.252335608091761	0.257544589053416	0.245932852357685	0.213076183507201	0.245302327000499	0.212932620600556	0.272076749045261	0.282331565272617	0.226981936886562	0.196561238025986	0.173340683909763	0.178478728331512	0.242866941196413	0.199387223634512	0.219370132116916	0.173216136473431	0.200133851534908	0.212153732740831	 0.236178571078766 
1735	0.158081519781193	0.175247134099989	0.173260798378174	0.180871928577104	0.191291202715229	0.182571477343619	0.219418249860644	0.243699325453546	0.243431070621535	0.23497062419184	0.215762909809516	0.215977398941405	0.225544695613766	0.194619625890428	0.158020803968501	0.192998377587536	0.232463715630927	0.225989574227943	0.27583948942539	0.205165535771221	0.235615332362088	0.156658539227424	0.201631718264847	0.218902491059323	0.227687102846568	0.211047477770469	0.224571208509711	0.187640462548241	0.20612532526684	0.212045159276433	0.243075582680962	0.220500679607083	0.246968681696941	0.203349421418926	0.224249456541198	0.24272476949295	0.268409307806048	0.274664946604392	0.279660345177073	0.228326865069113	0.247256869428869	0.252124619522131	0.257349268348345	0.245741911093639	0.212911166673787	0.245151052963522	0.212707590930067	0.271929183287277	0.282269766369065	0.226871399667295	0.196406306732673	0.173213041917002	0.178342095438155	0.242750469235693	0.199218293310186	0.219193191650163	0.173046997396771	0.199954832837179	0.211981669037636	 0.236020405859321 
1736	0.157843850901088	0.17510567187501	0.173086069885166	0.18076070124001	0.191120695049413	0.182371224775714	0.219237283303342	0.243491364661056	0.243186849226785	0.234714923850569	0.215552903364109	0.215802271689332	0.225320377544499	0.194390724948998	0.157845602496876	0.192814845557145	0.232267323634053	0.225811451553053	0.275697664131716	0.204948387867845	0.235360326095032	0.156456268337636	0.201443544202414	0.218692637731957	0.227420318344242	0.210823149899936	0.224373533148911	0.187415241524103	0.205896325297629	0.211849803207926	0.242860354878363	0.220338720158005	0.246830067939861	0.203258648638719	0.224111117698905	0.242529039392497	0.268203283988478	0.274431712966434	0.279429755595682	0.228120743486083	0.24707250333951	0.251891354022971	0.257152926057088	0.245560358628795	0.212726289630857	0.244963240148054	0.212491663333126	0.271773210362492	0.282147372102089	0.226761698323717	0.196286624413777	0.1730698509168	0.178197530471794	0.242631165319912	0.199062435835769	0.219012368001513	0.172877449113091	0.199739931638959	0.211799590232626	 0.235865335173615 
1737	0.157614195510133	0.174937007892885	0.172924628623815	0.180630474020287	0.190972551393432	0.18216805421302	0.219058199133397	0.243281464121968	0.242926532758657	0.234480898423624	0.215351296398834	0.215627671347051	0.225102562708638	0.194175258843871	0.157671753214903	0.192636251720714	0.232071692228769	0.225634215042627	0.275564748366576	0.204693956992305	0.23513410837493	0.156270444419309	0.201251068643218	0.218485639078952	0.227177888890802	0.210616479305117	0.224175134529122	0.187194004957121	0.205662289310086	0.211662161526483	0.242652031813974	0.220203645459917	0.246698396595408	0.203161372153972	0.223965844934493	0.242350198255154	0.268016977938461	0.27420404938032	0.279197134545786	0.227920172073516	0.246912407315999	0.251676770967089	0.256965886923019	0.245373619596997	0.212555492041507	0.24479487007381	0.212266753586605	0.271602089306433	0.28203748537572	0.226643204771088	0.196142826935622	0.1729212702119	0.178049731668041	0.242517418416516	0.198902493900811	0.218840765061811	0.172715657685534	0.199525541752735	0.211623361561994	 0.235698224088597 
1738	0.157370362714702	0.17478422290444	0.172767041322717	0.180491646424395	0.190795481643644	0.181967515309716	0.218857531142666	0.243069847297654	0.242680097171353	0.234223183085451	0.215118518124211	0.21545432856624	0.224900233956048	0.193965335638521	0.157483609411942	0.192457354024933	0.231893491746561	0.225454213766722	0.275416448807619	0.204474929900362	0.234908092510586	0.156100153609806	0.201042501372252	0.218273641687104	0.226911596286712	0.210386793388946	0.22397263767664	0.186988081131995	0.205425528314194	0.211461684891449	0.242420543082759	0.220049599277474	0.24654700045406	0.20306087163593	0.223814291058447	0.242161461582944	0.267809792664465	0.274002715040209	0.278942559856788	0.227699003599222	0.246736978156449	0.251465429492421	0.256783223616516	0.245204232908501	0.212377779556138	0.244624220406766	0.212001681977751	0.271424041579517	0.281971248336148	0.22650357390933	0.196007516056864	0.172759481810797	0.177888463894784	0.242419536704576	0.198765269333057	0.218680211170669	0.172542639978144	0.199309980715206	0.211455667750439	 0.235552367347054 
1739	0.157129288453405	0.174637773969449	0.172601421092732	0.180356892803172	0.190565567153446	0.18174713900095	0.218662498377337	0.242851621502725	0.242436357068232	0.233958404006012	0.214899662402952	0.215273500857892	0.224675775679211	0.193752005198232	0.157293946641225	0.1922676390662	0.231683310017187	0.225268659514834	0.275255993733117	0.204267636773192	0.234671293827807	0.155892253844365	0.200834573430607	0.218081092810061	0.22664702502925	0.210171285114857	0.223744062676994	0.186788502429723	0.205182084128272	0.211245304931478	0.242161023125999	0.219881515043518	0.246415822486639	0.202968917623476	0.223669549824404	0.24196154533919	0.267599096116876	0.273798373798995	0.278710323528536	0.227475574195423	0.246557445897761	0.251223782909732	0.256584947898934	0.245017432863889	0.212193269403797	0.244447924635412	0.21173263541725	0.271246481462081	0.281884740168038	0.226372296265559	0.195887170509502	0.17258837034179	0.177725744237294	0.242310069094885	0.198638107828678	0.218520735391064	0.172381853660028	0.199096396502018	0.21128523629529	 0.235412351872277 
1740	0.156884001499135	0.17446703157406	0.172429229269239	0.18020809441084	0.190331831796247	0.181501584518948	0.218453199345774	0.242637332236166	0.242167719621812	0.233702828764142	0.214642444659866	0.215063963408361	0.22440928928038	0.193544189209624	0.157088794728184	0.192077980325091	0.231437184435845	0.225069019931919	0.275080723060417	0.204033389962095	0.234446313673109	0.155705707578904	0.20062283467911	0.217858544474955	0.226373130343849	0.209940394631603	0.223492700516982	0.186576487842952	0.204920872247611	0.211020873324212	0.24189007866686	0.21970694625939	0.246266265094808	0.202837744762681	0.223507286861464	0.241743629164427	0.267407506979636	0.273567351084091	0.278467303835267	0.227260843640562	0.246337656983652	0.250968031190369	0.256364051130572	0.244790063764811	0.212002235865243	0.244266904811193	0.211450713645368	0.27105670970219	0.281793950941744	0.226243173295663	0.195718277186149	0.172438209344764	0.177559305905729	0.242176159403391	0.198475491910709	0.218357072486474	0.17219229871867	0.19887648213557	0.211107077267516	 0.235247379485939 
1741	0.156618214551494	0.174300259949233	0.172240654874092	0.180059649589628	0.190080280104852	0.18124859130601	0.218224495072096	0.242418388057109	0.241893764284112	0.233430012753061	0.21435897413841	0.21486233829205	0.224133226037021	0.193315843221974	0.156863724145362	0.191868555313212	0.231173191618194	0.224838998329519	0.274877810757549	0.203802716648152	0.234196487758116	0.1555121841398	0.200389632097738	0.217608265972862	0.226052107766754	0.209680259510738	0.223237650130952	0.18634584333807	0.204658802815943	0.210770086963859	0.241601863203622	0.219497180756688	0.246070662557435	0.202688315370089	0.223336139338094	0.241498330327102	0.267159899665557	0.27331093571411	0.278175965720608	0.227003119218917	0.246076393720706	0.250695928696928	0.256117909042	0.24454374361411	0.2117668740835	0.244045612652313	0.211136040989146	0.270828710812749	0.281692565622778	0.226102203187651	0.195544469091654	0.172268591205383	0.177384920721861	0.242024423592224	0.198284837342507	0.218169101307819	0.171959204685228	0.198628505531134	0.210898217470573	 0.235059144635404 
1742	0.156356886245788	0.17410300465948	0.172028978616061	0.179931867989906	0.18982653747586	0.18097042162044	0.217981126918816	0.24216112406404	0.24160445666319	0.233160272460741	0.214091196487955	0.214648542330676	0.223821009177363	0.193069892290195	0.156614390380965	0.191632017719224	0.230874555808608	0.224586779313674	0.274639559285853	0.203538023414809	0.233907969809915	0.155281071167767	0.200150930204421	0.217351803776682	0.225731607224414	0.209415536538387	0.222965955188024	0.18608372360227	0.204365706210097	0.210525919401825	0.241291441532394	0.219259469386035	0.245890602875187	0.202542419949247	0.223159179894523	0.241226488531364	0.26687762918826	0.273010172387958	0.277863833638163	0.226728924754392	0.245814537148883	0.250376536338163	0.255881183702756	0.244275476426526	0.211518531236538	0.243788268167135	0.210826492178227	0.270571530762399	0.281548491334836	0.225966630094015	0.195369387689601	0.172069827499768	0.177199991101569	0.241849426151877	0.198087016638523	0.217960401596314	0.171743877672	0.198369323437752	0.210645842381968	 0.234851133503676 
1743	0.156064479757369	0.173868360422976	0.171811163651524	0.179762011543809	0.189590256062622	0.180674260104209	0.217713438624585	0.241875917896896	0.24126327119139	0.232847519973473	0.213777369534051	0.214413222065929	0.223480862319949	0.192805738768081	0.156348187546716	0.191374730097941	0.230579064541425	0.22432199169882	0.274388572976885	0.203248696156696	0.233615405707886	0.155058370100342	0.19990553787218	0.217077218460031	0.225401431677649	0.209117838965145	0.222690557422798	0.185813319526928	0.204045092409941	0.210262161270433	0.240959517501336	0.219024327211356	0.245701686800501	0.202378907680963	0.222944162432539	0.240938146685734	0.266580098756244	0.27268894385818	0.277535539314668	0.226445285527818	0.24554157292142	0.25003040464846	0.255626132502733	0.243990452663739	0.211261597020867	0.243523786779311	0.210496118908794	0.270289182432356	0.281374515940458	0.225817372588776	0.195170036547237	0.171882118154708	0.176995684435559	0.241656318742424	0.197868774870432	0.217750842983925	0.171506830979858	0.198096335811116	0.210385935805426	 0.234645482264923 
1744	0.155741795097391	0.173630973215357	0.171566360854174	0.179563873354312	0.189314648526894	0.180360467509633	0.217427206465305	0.241559736571853	0.24088034098425	0.232482191081375	0.213442792055325	0.214183803024904	0.223140685262976	0.192506855865242	0.156070934335807	0.191095476420126	0.230293547073151	0.224022327836489	0.274147686483468	0.202966156704682	0.233302157066989	0.154804565808645	0.199635073387548	0.216793536963139	0.225035307747352	0.208797835647134	0.222395980241459	0.185539288390493	0.20373303968569	0.209957567096999	0.240597903921615	0.218753085267687	0.245451759984029	0.202203681764502	0.222686398327351	0.240631551782732	0.266225251085002	0.272359652565757	0.27716610902418	0.226122501832933	0.245239696899715	0.24967982442968	0.25531148701191	0.243696395225563	0.210954428485254	0.243247840963145	0.210127434353454	0.269977740401589	0.281172161064662	0.225638078944874	0.194978073439375	0.171668590191499	0.176776638963	0.241436995711067	0.1976504726858	0.21750476016864	0.171245059609318	0.19779580172478	0.21012955949534	 0.234406207174876 
1745	0.155408033311658	0.17337950138885	0.171289215540624	0.179375475304842	0.189024324708339	0.18002283337776	0.217123183331079	0.241204776427497	0.240478454319463	0.232108559157906	0.213110535553463	0.213935211765681	0.222764878612696	0.192196806559704	0.155780010744632	0.190778429277502	0.229982472044777	0.22370884973426	0.273893971817348	0.202685041723238	0.23298923027389	0.154531401245229	0.199354828007448	0.216503385227303	0.224671540214611	0.208496821447257	0.222079785452227	0.185237208665866	0.20340045023015	0.20964975086892	0.240221459939632	0.218456908021195	0.24520569337135	0.20201489387654	0.222419295650749	0.240314258660725	0.265881577628557	0.272020060942244	0.276774565732011	0.225795640767896	0.244930433097055	0.249297066532459	0.254989338522819	0.243398812039634	0.21064676735138	0.242963074668726	0.209745739729721	0.269675396197732	0.280977081574338	0.225444046751631	0.194788901144662	0.171423211106733	0.176561688549915	0.241201962765305	0.197449567666306	0.217254030325837	0.171008304419653	0.19747866309568	0.209870868656304	 0.23415715082474 
1746	0.155042240323912	0.173116212285729	0.171002827167105	0.179140451077658	0.188716520895289	0.179690303371724	0.216780888189814	0.240834101122584	0.240065167657312	0.23167630603161	0.212741698419535	0.213649507480707	0.222351957097664	0.191825923244458	0.155461838283731	0.190420659356436	0.22962626669346	0.223386116883476	0.27361921452123	0.202380990665332	0.232673114351676	0.1542545525342	0.199052997068612	0.216189439738335	0.224292687670946	0.208163020807194	0.22173518797088	0.184918772365847	0.203063639529371	0.209300277604106	0.239813031070749	0.218152851107854	0.244931199597084	0.201790966199633	0.222137682716978	0.239985893754363	0.265556613773977	0.271651685413	0.276372060124272	0.225440048038099	0.244577288725753	0.248872075746766	0.2546294878999	0.243073425691343	0.210327056670018	0.242656294540256	0.209335640773304	0.269325822044801	0.280766961347525	0.225237282872689	0.194567260730333	0.171170382364682	0.176334346232777	0.240949148417307	0.197235725921943	0.217010356252461	0.170742422917221	0.197129165775472	0.209609481567184	 0.233904993087574 
1747	0.154688073863986	0.172881584184192	0.17072454774441	0.178901695473039	0.188397670644391	0.179362058160295	0.216449264744681	0.240487112376648	0.239672206620564	0.231244462764697	0.21238617411874	0.213360154938722	0.221955916934706	0.191449644276102	0.155145418775012	0.190087363426862	0.229258758865195	0.223052599706244	0.273351882405507	0.202064828216448	0.232363966913994	0.153966305290682	0.198754684883548	0.215878008820536	0.223907227837178	0.207798383306728	0.221375674422212	0.184596279231502	0.2027439384676	0.208953496182339	0.239391047557816	0.217830499915667	0.244632166558607	0.201558740373307	0.221861668124435	0.239663376486481	0.265204445587741	0.271288010037619	0.275959319035697	0.225072211003346	0.244200811344366	0.248468135543281	0.254242403058877	0.242734368697579	0.209999490421909	0.242344619184341	0.208919332148061	0.268967975869365	0.280556132858332	0.225033157758892	0.194331172528395	0.170932250792549	0.176113032921717	0.240698119097481	0.197009336979067	0.216744535250367	0.170452974916532	0.196775459194922	0.209336349093	 0.233625882177758 
1748	0.154345978302958	0.172629139071155	0.170471715695594	0.178661171607181	0.188102620031454	0.179046796850173	0.216155186189704	0.240175798319718	0.239301948790717	0.230865681772224	0.212050676373232	0.213108433018837	0.221569488603971	0.191118914174838	0.15484072627049	0.189756550069123	0.228853301803818	0.222692227035373	0.273050037712096	0.201757605653459	0.232046929335519	0.153677802392251	0.198469448401792	0.215562291603947	0.223513859744316	0.207462744994988	0.221031560986136	0.184255174082055	0.202380220063525	0.208635038217431	0.238963770891625	0.217522923789458	0.244386099998932	0.201328921963905	0.221616885657022	0.239352648365375	0.264826765085541	0.270922523059813	0.275551185961666	0.224709190646302	0.243840458388729	0.248041453461384	0.253919387918233	0.242387559070251	0.209708395990201	0.242013304173553	0.208481898622023	0.268638489495527	0.280382666044118	0.224822326631119	0.194096115178734	0.170661912212165	0.175901482573545	0.240489303259264	0.196777889951875	0.216520640771079	0.170148736724336	0.196457872472159	0.209020743795257	 0.233372174650803 
1749	0.153986362165264	0.17235093668205	0.170202592626569	0.178408504135006	0.18779152141929	0.178703047052518	0.215825227380512	0.239829874510492	0.238886257226464	0.230457675237581	0.211676686964183	0.212825179417247	0.221146175880566	0.190767668946709	0.154513285638542	0.189417738647006	0.228460176006878	0.22232714868335	0.272736880380972	0.201442599767108	0.231708365340046	0.153391500936883	0.198151798864178	0.215237430278275	0.223107917557501	0.207099742172087	0.220661868151032	0.183906693898936	0.20200817058607	0.208292363641113	0.23852849096616	0.21720197004514	0.244088683888687	0.201083257002808	0.221333059948382	0.238995344764652	0.264442993331729	0.270531929014249	0.275117235780519	0.224330167359861	0.243457463105049	0.247603925232729	0.253545552781971	0.242011579319082	0.209378795042445	0.241672844163965	0.208045260588304	0.26828602656257	0.280161387207471	0.224598725439385	0.193851330670303	0.170405967213382	0.175663566651472	0.240241019863316	0.196519414406411	0.21626157567294	0.169856874743472	0.196094263551869	0.208713476244559	 0.233093875280971 
1750	0.15362402203166	0.172054730616638	0.169937443469889	0.178135802848824	0.187473772093798	0.17832290319379	0.215496989479216	0.239487271950292	0.23841374900226	0.230054511646907	0.211265300163913	0.212532515204692	0.220702137359041	0.190445302626927	0.154201241675475	0.189098291213768	0.228085257208987	0.221940223269888	0.272403524147758	0.201140601275776	0.231342253802131	0.153103244890641	0.197807369405523	0.214912456689138	0.2226735208815	0.206718759181593	0.220270333209996	0.183556224852114	0.201612989381812	0.207943547298622	0.238091592811825	0.216879438466209	0.24373646519087	0.200810612105352	0.221012851391047	0.238597772272825	0.264020462849083	0.270121696342169	0.274650027722542	0.223949645520045	0.243066905262918	0.247154859101444	0.253128286307322	0.241595358551931	0.20900639095741	0.241326212495224	0.207593843576178	0.267953392800322	0.279908896981395	0.224357313913613	0.193592335520075	0.170186703942718	0.175406980641492	0.239976225175978	0.196212839432181	0.215969810514346	0.169563499046326	0.195700149294293	0.208404783427729	 0.232789037949905 
